497	595
498	520
499	591
500	574
501	522
502	525
503	527
504	552
505	469
506	475
507	424
508	466
509	389
510	389
511	400
512	420
513	388
514	353
515	346
516	323
517	343
518	288
519	276
520	309
521	252
522	296
523	270
524	279
525	220
526	225
527	234
528	209
529	209
530	204
531	191
532	180
533	163
534	170
535	148
536	131
537	140
538	128
539	121
540	110
541	95
542	122
543	99
544	84
545	92
546	86
547	75
548	73
549	63
550	56
551	53
552	47
553	48
554	46
555	34
556	30
557	45
558	44
559	38
560	27
561	26
562	17
563	21
564	20
565	34
566	14
567	19
568	20
569	14
570	16
571	7
572	9
573	15
574	10
575	10
576	7
577	11
578	9
579	6
580	6
581	4
582	3
583	2
584	4
585	6
586	1
587	2
588	0
589	1
590	0
591	2
592	1
593	0
594	2
595	0
596	0
597	0
598	0
599	1
600	2
601	1
602	0
603	0
604	0
605	1
606	0
607	1
608	0
609	1
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	2
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
