526	512
527	465
528	404
529	265
530	252
531	193
532	153
533	130
534	97
535	69
536	81
537	74
538	65
539	46
540	59
541	56
542	47
543	49
544	66
545	51
546	53
547	62
548	66
549	54
550	71
551	79
552	64
553	78
554	88
555	90
556	77
557	99
558	90
559	89
560	107
561	108
562	116
563	137
564	127
565	126
566	124
567	143
568	153
569	186
570	180
571	187
572	183
573	202
574	208
575	262
576	280
577	292
578	337
579	316
580	357
581	396
582	448
583	457
584	507
585	532
586	591
587	690
588	725
589	822
590	862
591	896
592	984
593	1037
594	1154
595	1216
596	1211
597	1333
598	1401
599	1413
600	1541
601	1458
602	1545
603	1501
604	1403
605	1388
606	1344
607	1267
608	1166
609	1081
610	934
611	813
612	753
613	646
614	563
615	456
616	350
617	294
618	252
619	194
620	141
621	107
622	81
623	65
624	37
625	25
626	23
627	12
628	9
629	6
630	5
631	3
632	6
633	4
634	4
635	2
636	1
637	2
638	4
639	3
640	1
641	4
642	5
643	0
644	2
645	1
646	3
647	1
648	1
649	2
650	2
651	3
652	1
653	3
654	0
655	2
656	4
657	1
658	1
659	2
660	2
661	3
662	2
663	1
664	1
665	2
666	5
667	2
668	0
669	1
670	1
671	1
672	2
673	2
674	1
675	0
676	6
677	0
678	4
679	1
680	2
681	4
682	0
683	1
684	2
685	3
686	4
687	1
688	2
689	2
690	3
691	1
692	4
693	2
694	3
695	1
696	4
697	1
698	3
699	0
700	1
701	4
702	3
703	2
704	1
705	2
706	2
707	2
708	2
709	3
710	2
711	1
712	1
713	3
714	4
715	3
716	2
717	3
718	4
719	4
720	8
721	5
722	5
723	7
724	8
725	2
726	3
727	6
728	3
729	4
730	6
731	8
732	8
733	5
734	6
735	4
736	2
737	4
738	5
739	3
740	2
741	2
742	3
743	2
744	5
745	4
746	2
747	1
748	2
749	3
750	6
751	2
752	3
753	5
754	4
755	4
756	4
757	3
758	6
759	4
760	1
761	3
762	3
763	5
764	5
765	2
766	4
767	3
768	4
769	8
770	5
771	9
772	12
773	9
774	5
775	7
776	4
777	5
778	2
779	6
780	5
781	8
782	10
783	6
784	10
785	8
786	13
787	8
788	8
789	5
790	7
791	11
792	9
793	14
794	13
795	21
796	13
797	15
798	21
799	14
800	18
801	11
802	11
803	17
804	13
805	19
806	23
807	22
808	19
809	22
810	15
811	15
812	25
813	30
814	23
815	30
816	34
817	39
818	32
819	21
820	47
821	36
822	50
823	50
824	39
825	40
826	63
827	51
828	54
829	56
830	75
831	63
832	63
833	88
834	91
835	85
836	84
837	99
838	103
839	115
840	112
841	124
842	129
843	134
844	142
845	158
846	179
847	181
848	187
849	223
850	194
851	236
852	248
853	316
854	329
855	337
856	404
857	431
858	447
859	520
860	600
861	655
862	715
863	806
864	884
865	974
866	1021
867	1149
868	1227
869	1379
870	1463
871	1504
872	1588
873	1656
874	1655
875	1657
876	1696
877	1645
878	1572
879	1539
880	1428
881	1387
882	1233
883	1081
884	909
885	827
886	713
887	591
888	471
889	394
890	306
891	234
892	196
893	133
894	115
895	67
896	57
897	30
898	27
899	20
900	11
901	7
902	6
903	4
904	5
905	1
906	3
907	2
908	0
909	2
910	1
911	1
912	0
913	1
914	0
915	0
916	1
917	2
918	0
919	0
920	1
921	3
922	0
923	0
924	4
925	1
926	4
927	0
928	1
929	4
930	2
931	0
932	2
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	1
954	1
955	0
956	0
957	0
958	1
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	1
970	0
971	0
972	0
973	1
974	0
975	0
976	1
977	0
978	0
979	1
980	0
981	0
982	0
983	0
984	1
985	2
986	0
987	1
988	0
989	0
990	1
991	1
992	0
993	1
994	1
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0
1005	1
1006	0
1007	0
1008	0
1009	0
1010	0
1011	1
1012	0
1013	1
1014	0
1015	0
1016	0
1017	0
1018	1
1019	0
1020	0
1021	1
1022	0
1023	0
